timestamp_sec,raw_odom_yaw,raw_imu_yaw,ekf_filtered_yaw,raw_odom_w,raw_imu_w,ekf_filtered_w,raw_odom_v,ekf_filtered_v
507.075,1.234,2.3989,2.3989,-0.0001,0.0,-0.0,0.0,0.0
507.123,1.2341,2.3989,2.3989,0.0011,0.0,0.0,0.0,0.0
507.167,1.2341,2.3989,2.3989,-0.0004,0.0,0.0,0.0,0.0
507.224,1.234,2.3989,2.3989,-0.0003,0.0,-0.0,0.0,0.0
507.271,1.2341,2.3989,2.3989,0.0004,0.0,0.0,0.0,0.0
507.317,1.234,2.3989,2.3989,-0.0013,0.0,-0.0,0.0,0.0
507.374,1.234,2.3989,2.3989,0.0005,0.0,-0.0,0.0,0.0
507.418,1.234,2.3989,2.3989,0.0001,0.0,0.0,0.0,0.0
507.467,1.2341,2.3989,2.3989,0.0007,0.0,0.0,0.0,0.0
507.522,1.2341,2.3989,2.3989,0.0003,0.0,0.0,0.0,0.0
507.566,1.234,2.3989,2.3989,-0.0012,0.0,-0.0,0.0,0.0
507.625,1.2341,2.399,2.3989,0.0016,0.0,0.0,0.0,0.0
507.674,1.234,2.3989,2.3989,-0.0017,0.0,-0.0,0.0,0.0
507.717,1.234,2.3989,2.3989,-0.0001,0.0,-0.0,0.0,0.0
507.767,1.234,2.3989,2.3989,-0.0,0.0,-0.0,0.0,0.0
507.825,1.234,2.3989,2.3989,-0.0,0.0,-0.0,0.0,0.0
507.868,1.234,2.3989,2.3989,0.0005,0.0,0.0,0.0,0.0
507.915,1.234,2.3988,2.3989,-0.0011,0.0,-0.0,0.0,0.0
507.975,1.234,2.3989,2.3989,0.0006,0.0,0.0,0.0,0.0
508.018,1.2341,2.399,2.3989,0.0024,0.0,0.0,0.0,0.0
508.067,1.2341,2.3989,2.3989,-0.001,0.0,0.0,0.0,0.0
508.124,1.234,2.3989,2.3989,-0.0008,0.0,-0.0,0.0,0.0
508.168,1.234,2.3989,2.3989,-0.0005,0.0,-0.0,0.0,0.0
508.216,1.234,2.3989,2.3989,0.0007,0.0,0.0,0.0,0.0
508.275,1.2341,2.3989,2.3989,0.0004,0.0,0.0,0.0,0.0
508.319,1.234,2.3989,2.3989,-0.0005,0.0,-0.0,0.0,0.0
508.368,1.2341,2.3989,2.3989,0.0003,0.0,0.0,0.0,0.0
508.425,1.234,2.3989,2.3989,-0.0004,0.0,-0.0,0.0,0.0
508.47,1.234,2.3988,2.3989,-0.0011,0.0,-0.0,0.0,0.0
508.516,1.234,2.3989,2.3989,0.0007,0.0,-0.0,0.0,0.0
508.573,1.234,2.3989,2.3989,0.0005,0.0,0.0,0.0,0.0
508.621,1.234,2.3989,2.3989,-0.0002,0.0,0.0,0.0,0.0
508.665,1.234,2.3989,2.3989,0.0001,0.0,0.0,0.0,0.0
508.725,1.2341,2.3989,2.3989,0.0012,0.0,0.0,0.0,0.0
508.77,1.234,2.3989,2.3989,-0.0012,0.0,-0.0,0.0,0.0
508.819,1.234,2.3989,2.3989,0.0005,0.0,0.0,0.0,0.0
508.875,1.234,2.3989,2.3989,-0.0005,0.0,-0.0,0.0,0.0
508.923,1.2341,2.3989,2.3989,0.0006,0.0,0.0,0.0,0.0
508.967,1.234,2.3989,2.3989,-0.0007,0.0,-0.0,0.0,0.0
509.027,1.2341,2.3989,2.3989,0.0012,0.0,0.0,0.0,0.0
509.071,1.2341,2.3989,2.3989,0.0002,0.0,0.0,0.0,0.0
509.117,1.2341,2.3989,2.3989,-0.0002,0.0,0.0,0.0,0.0
509.176,1.234,2.3989,2.3989,-0.0009,0.0,-0.0,0.0,0.0
509.221,1.234,2.3989,2.3989,0.0004,0.0,-0.0,0.0,0.0
509.268,1.2341,2.3989,2.3989,0.0003,0.0,0.0,0.0,0.0
509.324,1.234,2.3989,2.3989,-0.0002,0.0,-0.0,0.0,0.0
509.367,1.2341,2.3989,2.3989,0.0002,0.0,0.0,0.0,0.0
509.416,1.2341,2.3989,2.3989,0.0004,0.0,0.0,0.0,0.0
509.474,1.2341,2.399,2.3989,0.0004,0.0,0.0,0.0,0.0
509.518,1.234,2.3989,2.3989,-0.0013,0.0,-0.0,0.0,0.0
509.567,1.2341,2.399,2.3989,0.0012,0.0,0.0,0.0,0.0
509.627,1.2341,2.399,2.3989,0.0005,0.0,0.0,0.0,0.0
509.666,1.2341,2.3989,2.3989,-0.0013,0.0,-0.0,0.0,0.0
509.725,1.2341,2.3989,2.3989,0.0004,0.0,0.0,0.0,0.0
509.773,1.2341,2.3989,2.3989,-0.0005,0.0,-0.0,0.0,0.0
509.817,1.234,2.3989,2.3989,-0.0014,0.0,-0.0,0.0,0.0
509.875,1.234,2.3989,2.3989,0.0006,0.0,-0.0,0.0,0.0
509.922,1.234,2.3989,2.3989,-0.0006,0.0,-0.0,0.0,0.0
509.967,1.234,2.3989,2.3989,0.0008,0.0,0.0,0.0,0.0
510.023,1.2341,2.3989,2.3989,0.0011,0.0,0.0,0.0,0.0
510.072,1.234,2.3989,2.3989,-0.0013,0.0,-0.0,0.0,0.0
510.117,1.2341,2.3989,2.3989,0.0008,0.0,0.0,0.0,0.0
510.165,1.2341,2.3989,2.3989,-0.0,0.0,0.0,0.0,0.0
510.222,1.234,2.3989,2.3989,-0.0005,0.0,-0.0,0.0,0.0
510.266,1.234,2.3989,2.3989,0.0,0.0,-0.0,0.0,0.0
510.324,1.2341,2.399,2.3989,0.0022,0.0,0.0,0.0,0.0
510.37,1.2341,2.399,2.3989,-0.0004,0.0,0.0,0.0,0.0
510.416,1.234,2.3989,2.3989,-0.0018,0.0,-0.0,0.0,0.0
510.474,1.234,2.3989,2.3989,0.0001,0.0,-0.0,0.0,0.0
510.523,1.2341,2.3989,2.3989,0.0002,0.0,-0.0,0.0,0.0
510.567,1.2341,2.3989,2.3989,0.0002,0.0,0.0,0.0,0.0
510.625,1.234,2.3989,2.3989,-0.0004,0.0,-0.0,0.0,0.0
510.668,1.2341,2.3989,2.3989,0.0009,0.0,0.0,0.0,0.0
510.717,1.2341,2.399,2.3989,0.0007,0.0,0.0,0.0,0.0
510.775,1.2341,2.3989,2.3989,-0.0007,0.0,-0.0,0.0,0.0
510.82,1.2341,2.3989,2.3989,0.0005,0.0,0.0,0.0,0.0
510.87,1.234,2.3989,2.3989,-0.0009,0.0,-0.0,0.0,0.0
510.925,1.2341,2.3989,2.3989,0.0003,0.0,-0.0,0.0,0.0
510.969,1.2341,2.3989,2.3989,0.0002,0.0,0.0,0.0,0.0
511.017,1.2341,2.3989,2.3989,0.0002,0.0,0.0,0.0,0.0
511.076,1.234,2.3989,2.3989,-0.0011,0.0,-0.0,0.0,0.0
511.119,1.2341,2.3989,2.3989,0.0015,0.0,0.0,0.0,0.0
511.167,1.2341,2.399,2.3989,0.0005,0.0,0.0,0.0,0.0
511.227,1.234,2.3989,2.3989,-0.001,0.0,-0.0,0.0,0.0
511.267,1.234,2.3989,2.3989,0.0002,0.0,-0.0,0.0,0.0
511.324,1.234,2.3989,2.3989,-0.0003,0.0,-0.0,0.0,0.0
511.371,1.2341,2.3989,2.3989,0.0007,0.0,0.0,0.0,0.0
511.415,1.2341,2.3989,2.3989,0.0,0.0,0.0,0.0,0.0
511.466,1.2341,2.3989,2.3989,-0.0003,0.0,-0.0,0.0,0.0
511.522,1.234,2.3989,2.3989,-0.0011,0.0,-0.0,0.0,0.0
511.567,1.2341,2.3989,2.3989,0.0021,0.0,0.0,0.0,0.0
511.625,1.2341,2.3989,2.3989,-0.0001,0.0,0.0,0.0,0.0
511.672,1.234,2.3989,2.3989,-0.0012,0.0,-0.0,0.0,0.0
511.716,1.2341,2.399,2.3989,0.0019,0.0,0.0,0.0,0.0
511.767,1.2341,2.3989,2.3989,-0.0002,0.0,0.0,0.0,0.0
511.827,1.2341,2.3989,2.3989,-0.0002,0.0,0.0,0.0,0.0
511.867,1.234,2.3989,2.3989,-0.0007,0.0,-0.0,0.0,0.0
511.926,1.2341,2.3989,2.3989,0.0005,0.0,0.0,0.0,0.0
511.973,1.2341,2.3989,2.3989,-0.0,0.0,0.0,0.0,0.0
512.017,1.234,2.3989,2.3989,-0.0008,0.0,-0.0,0.0,0.0
512.069,1.2341,2.3989,2.3989,0.0011,0.0,0.0,0.0,0.0
512.124,1.2341,2.3989,2.3989,-0.0006,0.0,-0.0,0.0,0.0
512.168,1.234,2.3989,2.3989,-0.0011,0.0,-0.0,0.0,0.0
