timestamp_sec,yaw_error_rad,mae_rad,p_term,i_term,d_term,output_omega_rad_s,target_yaw_rad,current_yaw_rad
103.043,-0.007307,0.005121,-0.010961,5e-06,-0.00151,-0.012466,-2.69,-2.6827
103.093,-0.006762,0.005124,-0.010143,1e-06,0.002182,-0.00796,-2.69,-2.6832
103.142,-0.006838,0.005143,-0.010257,-2e-06,-0.000306,-0.010565,-2.69,-2.6832
103.195,-0.008205,0.005183,-0.012307,-6e-06,-0.005384,-0.017697,-2.69,-2.6818
103.242,-0.009785,0.00525,-0.014678,-1.1e-05,-0.006426,-0.021115,-2.69,-2.6802
103.293,-0.009822,0.005345,-0.014733,-1.6e-05,-0.000148,-0.014897,-2.69,-2.6802
103.344,-0.008075,0.005395,-0.012112,-2e-05,0.007003,-0.005129,-2.69,-2.6819
103.393,-0.007173,0.00543,-0.01076,-2.4e-05,0.003598,-0.007185,-2.69,-2.6828
103.444,-0.005637,0.005411,-0.008456,-2.7e-05,0.006172,-0.002311,-2.69,-2.6844
103.492,-0.003065,0.005354,-0.004597,-2.8e-05,0.010257,0.005632,-2.69,-2.6869
103.545,-0.0002,0.00526,-0.0003,-2.8e-05,0.01146,0.011132,-2.69,-2.6898
103.596,0.001415,0.005188,0.002123,-2.7e-05,0.00641,0.008505,-2.69,-2.6914
103.642,0.005234,0.00518,0.007851,-2.5e-05,0.015402,0.023228,-2.69,-2.6952
103.695,0.009561,0.00525,0.014342,-2e-05,0.017246,0.031567,-2.69,-2.6996
103.741,0.009402,0.005338,0.014103,-1.5e-05,-0.000642,0.013446,-2.69,-2.6994
103.795,0.007786,0.005406,0.011678,-1.2e-05,-0.006409,0.005258,-2.69,-2.6978
103.847,0.006019,0.005432,0.009029,-8e-06,-0.0069,0.002121,-2.69,-2.696
103.892,0.003697,0.005414,0.005546,-7e-06,-0.009553,-0.004014,-2.69,-2.6937
103.946,0.001175,0.005368,0.001763,-6e-06,-0.010089,-0.008332,-2.69,-2.6912
103.992,-0.000109,0.005302,-0.000164,-6e-06,-0.00513,-0.0053,-2.69,-2.6899
104.044,-0.000291,0.005232,-0.000436,-6e-06,-0.000727,-0.001169,-2.69,-2.6897
104.097,-0.000223,0.005136,-0.000334,-6e-06,0.000271,-6.9e-05,-2.69,-2.6898
104.141,0.000531,0.005045,0.000796,-6e-06,0.003024,0.003814,-2.69,-2.6905
104.192,-0.000798,0.004967,-0.001197,-6e-06,-0.005312,-0.006516,-2.69,-2.6892
104.243,-0.002566,0.00492,-0.003849,-8e-06,-0.007044,-0.010901,-2.69,-2.6874
104.293,-0.003731,0.004896,-0.005597,-1e-05,-0.004669,-0.010275,-2.69,-2.6863
104.343,-0.002383,0.004873,-0.003574,-1.1e-05,0.00537,0.001785,-2.69,-2.6876
104.393,-0.001518,0.004866,-0.002277,-1.2e-05,0.003478,0.00119,-2.69,-2.6885
104.443,-0.000403,0.004858,-0.000604,-1.2e-05,0.004431,0.003815,-2.69,-2.6896
104.492,1.6e-05,0.004824,2.4e-05,-1.2e-05,0.001687,0.0017,-2.69,-2.69
104.543,0.001615,0.00478,0.002422,-1.1e-05,0.006361,0.008772,-2.69,-2.6916
104.592,0.004542,0.004771,0.006813,-9e-06,0.01177,0.018574,-2.69,-2.6945
104.645,0.0076,0.004813,0.0114,-5e-06,0.012185,0.023581,-2.69,-2.6976
104.694,0.011294,0.004919,0.016941,1e-06,0.014723,0.031664,-2.69,-2.7013
104.743,0.01368,0.005027,0.02052,8e-06,0.009551,0.030078,-2.69,-2.7037
104.793,0.01303,0.005116,0.019545,1.4e-05,-0.002607,0.016952,-2.69,-2.703
104.842,0.010113,0.005174,0.01517,1.9e-05,-0.011632,0.003557,-2.69,-2.7001
104.894,0.006881,0.005194,0.010322,2.3e-05,-0.01287,-0.002526,-2.69,-2.6969
104.942,0.002356,0.005168,0.003534,2.4e-05,-0.018193,-0.014635,-2.69,-2.6924
104.993,-3e-05,0.00511,-4.5e-05,2.4e-05,-0.009556,-0.009578,-2.69,-2.69
105.043,-0.001269,0.005064,-0.001903,2.3e-05,-0.004944,-0.006825,-2.69,-2.6887
105.092,-0.003859,0.005042,-0.005788,2.1e-05,-0.010394,-0.01616,-2.69,-2.6861
105.143,-0.005832,0.00504,-0.008747,1.8e-05,-0.0079,-0.016629,-2.69,-2.6842
105.193,-0.008218,0.005068,-0.012328,1.4e-05,-0.009499,-0.021813,-2.69,-2.6818
105.243,-0.008753,0.005114,-0.01313,1e-05,-0.002148,-0.015267,-2.69,-2.6812
105.296,-0.007275,0.005154,-0.010912,6e-06,0.005885,-0.005021,-2.69,-2.6827
105.343,-0.008401,0.005219,-0.012601,2e-06,-0.004522,-0.017121,-2.69,-2.6816
105.392,-0.009063,0.005299,-0.013594,-3e-06,-0.002654,-0.01625,-2.69,-2.6809
105.445,-0.009455,0.005351,-0.014183,-7e-06,-0.00156,-0.01575,-2.69,-2.6805
105.495,-0.007881,0.005357,-0.011822,-1.1e-05,0.006305,-0.005528,-2.69,-2.6821
105.543,-0.006123,0.005348,-0.009185,-1.4e-05,0.007063,-0.002135,-2.69,-2.6839
105.593,-0.003629,0.005313,-0.005443,-1.6e-05,0.00998,0.004521,-2.69,-2.6864
105.643,0.000199,0.005247,0.000298,-1.6e-05,0.015265,0.015547,-2.69,-2.6902
105.693,0.002627,0.005226,0.00394,-1.5e-05,0.00972,0.013645,-2.69,-2.6926
105.745,0.003603,0.005236,0.005405,-1.3e-05,0.003897,0.009289,-2.69,-2.6936
105.792,0.004247,0.005273,0.006371,-1.1e-05,0.002586,0.008946,-2.69,-2.6942
105.845,0.004339,0.005303,0.006509,-9e-06,0.000365,0.006865,-2.69,-2.6943
105.893,0.002263,0.0053,0.003394,-7e-06,-0.008334,-0.004947,-2.69,-2.6923
105.943,0.000145,0.005251,0.000218,-7e-06,-0.008443,-0.008232,-2.69,-2.6901
105.993,-0.002177,0.005215,-0.003265,-8e-06,-0.009256,-0.012529,-2.69,-2.6878
106.043,-0.003801,0.005177,-0.005701,-1e-05,-0.006423,-0.012135,-2.69,-2.6862
106.092,-0.004723,0.005136,-0.007085,-1.3e-05,-0.003771,-0.010869,-2.69,-2.6853
106.145,-0.005822,0.005113,-0.008733,-1.6e-05,-0.004365,-0.013114,-2.69,-2.6842
106.192,-0.006098,0.005093,-0.009147,-1.9e-05,-0.001107,-0.010272,-2.69,-2.6839
106.243,-0.007004,0.005087,-0.010506,-2.2e-05,-0.00362,-0.014148,-2.69,-2.683
106.294,-0.00641,0.005065,-0.009615,-2.5e-05,0.002345,-0.007296,-2.69,-2.6836
106.342,-0.006522,0.005053,-0.009783,-2.9e-05,-0.000453,-0.010265,-2.69,-2.6835
106.393,-0.007028,0.005071,-0.010541,-3.2e-05,-0.002024,-0.012597,-2.69,-2.683
106.443,-0.007805,0.005134,-0.011707,-3.6e-05,-0.003103,-0.014846,-2.69,-2.6822
106.495,-0.008139,0.005183,-0.012208,-4e-05,-0.001334,-0.013582,-2.69,-2.6819
106.545,-0.00601,0.005191,-0.009015,-4.3e-05,0.00854,-0.000518,-2.69,-2.684
106.593,-0.002633,0.005168,-0.00395,-4.4e-05,0.013511,0.009517,-2.69,-2.6874
106.643,0.001825,0.005151,0.002737,-4.4e-05,0.01781,0.020504,-2.69,-2.6918
106.693,0.007299,0.005188,0.010949,-4e-05,0.021904,0.032813,-2.69,-2.6973
106.742,0.009957,0.005266,0.014936,-3.5e-05,0.010654,0.025555,-2.69,-2.7
106.795,0.009685,0.005354,0.014528,-3e-05,-0.001086,0.013412,-2.69,-2.6997
106.844,0.011273,0.005456,0.01691,-2.4e-05,0.006364,0.02325,-2.69,-2.7013
106.893,0.011185,0.005531,0.016777,-1.9e-05,-0.000354,0.016405,-2.69,-2.7012
106.944,0.010425,0.005569,0.015638,-1.4e-05,-0.003029,0.012596,-2.69,-2.7004
106.992,0.007816,0.005579,0.011724,-1e-05,-0.010479,0.001236,-2.69,-2.6978
107.046,0.004117,0.005565,0.006175,-8e-06,-0.014592,-0.008425,-2.69,-2.6941
107.092,-0.000189,0.005515,-0.000283,-8e-06,-0.017435,-0.017725,-2.69,-2.6898
107.143,-0.004194,0.005505,-0.006291,-1e-05,-0.016019,-0.02232,-2.69,-2.6858
107.195,-0.004296,0.005498,-0.006444,-1.2e-05,-0.000408,-0.006864,-2.69,-2.6857
107.242,-0.004807,0.005489,-0.007211,-1.4e-05,-0.002042,-0.009267,-2.69,-2.6852
107.294,-0.006059,0.005506,-0.009088,-1.7e-05,-0.004941,-0.014046,-2.69,-2.6839
107.345,-0.006721,0.005524,-0.010081,-2.1e-05,-0.002672,-0.012774,-2.69,-2.6833
107.393,-0.007326,0.005571,-0.010989,-2.4e-05,-0.002435,-0.013449,-2.69,-2.6827
107.446,-0.006949,0.005629,-0.010423,-2.8e-05,0.001505,-0.008946,-2.69,-2.683
107.493,-0.005982,0.005639,-0.008972,-3.1e-05,0.00388,-0.005124,-2.69,-2.684
107.543,-0.00489,0.005613,-0.007336,-3.3e-05,0.004373,-0.002995,-2.69,-2.6851
107.595,-0.002606,0.005544,-0.003908,-3.5e-05,0.009083,0.00514,-2.69,-2.6874
107.642,0.000381,0.005439,0.000571,-3.4e-05,0.012018,0.012555,-2.69,-2.6904
107.698,0.002246,0.005349,0.00337,-3.3e-05,0.007463,0.010799,-2.69,-2.6922
107.745,0.004004,0.005291,0.006005,-3.1e-05,0.006902,0.012876,-2.69,-2.694
107.794,0.006067,0.005273,0.009101,-2.8e-05,0.008419,0.017492,-2.69,-2.6961
107.846,0.008355,0.00532,0.012533,-2.4e-05,0.009039,0.021548,-2.69,-2.6983
107.892,0.009831,0.005413,0.014746,-1.9e-05,0.005967,0.020694,-2.69,-2.6998
107.942,0.009017,0.005467,0.013525,-1.5e-05,-0.003268,0.010243,-2.69,-2.699
107.993,0.00774,0.005475,0.01161,-1.1e-05,-0.00509,0.006509,-2.69,-2.6977
108.044,0.003482,0.005436,0.005223,-9e-06,-0.016771,-0.011557,-2.69,-2.6935
108.095,0.000552,0.005374,0.000829,-9e-06,-0.011877,-0.011057,-2.69,-2.6905
108.142,-0.004022,0.005346,-0.006033,-1.1e-05,-0.018283,-0.024327,-2.69,-2.686
108.195,-0.006824,0.005332,-0.010236,-1.4e-05,-0.011244,-0.021495,-2.69,-2.6832
108.243,-0.007166,0.005306,-0.010749,-1.8e-05,-0.001367,-0.012133,-2.69,-2.6828
108.293,-0.008308,0.005291,-0.012461,-2.2e-05,-0.004565,-0.017048,-2.69,-2.6817
108.342,-0.009412,0.005304,-0.014118,-2.7e-05,-0.004434,-0.018578,-2.69,-2.6806
108.396,-0.011367,0.005346,-0.01705,-3.2e-05,-0.007778,-0.02486,-2.69,-2.6786
108.444,-0.012321,0.005413,-0.018481,-3.9e-05,-0.003834,-0.022354,-2.69,-2.6777
108.493,-0.011643,0.005499,-0.017464,-4.4e-05,0.002704,-0.014804,-2.69,-2.6784
108.544,-0.008518,0.005582,-0.012777,-4.9e-05,0.01254,-0.000286,-2.69,-2.6815
108.592,-0.00721,0.00564,-0.010815,-5.2e-05,0.005226,-0.005642,-2.69,-2.6828
108.643,-0.004443,0.005632,-0.006665,-5.4e-05,0.011073,0.004354,-2.69,-2.6856
108.693,-0.00257,0.005562,-0.003856,-5.6e-05,0.007484,0.003573,-2.69,-2.6874
108.743,0.000396,0.005472,0.000594,-5.6e-05,0.011848,0.012387,-2.69,-2.6904
108.795,0.002081,0.005415,0.003121,-5.4e-05,0.006726,0.009792,-2.69,-2.6921
108.842,0.006379,0.005419,0.009569,-5.1e-05,0.01722,0.026738,-2.69,-2.6964
108.893,0.010992,0.005492,0.016488,-4.6e-05,0.018436,0.034878,-2.69,-2.701
108.943,0.010235,0.005582,0.015352,-4.1e-05,-0.003018,0.012294,-2.69,-2.7002
108.992,0.007568,0.005657,0.011351,-3.7e-05,-0.010729,0.000586,-2.69,-2.6976
109.047,0.005662,0.005711,0.008493,-3.4e-05,-0.007596,0.000863,-2.69,-2.6957
109.092,0.003376,0.005742,0.005064,-3.2e-05,-0.009178,-0.004147,-2.69,-2.6934
109.143,0.001049,0.005747,0.001573,-3.2e-05,-0.0093,-0.007758,-2.69,-2.691
109.195,0.000159,0.005741,0.000238,-3.2e-05,-0.003557,-0.003351,-2.69,-2.6902
109.247,-0.00101,0.005725,-0.001515,-3.2e-05,-0.00456,-0.006107,-2.69,-2.689
109.292,-0.001606,0.005704,-0.002409,-3.3e-05,-0.002458,-0.0049,-2.69,-2.6884
109.345,-0.002275,0.005703,-0.003413,-3.4e-05,-0.002662,-0.006109,-2.69,-2.6877
109.392,-0.002804,0.005716,-0.004206,-3.6e-05,-0.002124,-0.006365,-2.69,-2.6872
109.447,-0.003389,0.005746,-0.005084,-3.7e-05,-0.002329,-0.00745,-2.69,-2.6866
109.492,-0.004286,0.005788,-0.006429,-3.9e-05,-0.003602,-0.01007,-2.69,-2.6857
109.543,-0.003556,0.005808,-0.005334,-4.1e-05,0.002912,-0.002463,-2.69,-2.6864
109.595,-0.002334,0.005786,-0.003501,-4.2e-05,0.004901,0.001357,-2.69,-2.6877
109.642,-0.00194,0.005729,-0.002909,-4.3e-05,0.001579,-0.001374,-2.69,-2.6881
109.691,-0.000503,0.005621,-0.000754,-4.4e-05,0.005767,0.00497,-2.69,-2.6895
109.745,0.001187,0.005496,0.00178,-4.3e-05,0.006728,0.008465,-2.69,-2.6912
109.792,0.004131,0.005407,0.006197,-4.1e-05,0.011824,0.017981,-2.69,-2.6941
109.845,0.006532,0.005371,0.009798,-3.8e-05,0.009562,0.019322,-2.69,-2.6965
109.894,0.009011,0.005393,0.013516,-3.3e-05,0.009948,0.023431,-2.69,-2.699
109.943,0.009624,0.005465,0.014436,-2.8e-05,0.002445,0.016853,-2.69,-2.6996
109.992,0.008006,0.005545,0.012009,-2.4e-05,-0.006454,0.005531,-2.69,-2.698
110.044,0.005211,0.005585,0.007816,-2.2e-05,-0.011167,-0.003372,-2.69,-2.6952
110.092,0.001551,0.005562,0.002326,-2.1e-05,-0.014699,-0.012394,-2.69,-2.6915
110.147,-0.001353,0.005517,-0.00203,-2.2e-05,-0.011605,-0.013656,-2.69,-2.6886
110.193,-0.002855,0.005463,-0.004283,-2.3e-05,-0.005997,-0.010303,-2.69,-2.6871
110.242,-0.004283,0.005418,-0.006424,-2.5e-05,-0.005719,-0.012168,-2.69,-2.6857
110.294,-0.005802,0.005404,-0.008704,-2.8e-05,-0.006081,-0.014812,-2.69,-2.6842
110.342,-0.007102,0.005391,-0.010653,-3.2e-05,-0.00522,-0.015905,-2.69,-2.6829
110.393,-0.008429,0.005384,-0.012644,-3.6e-05,-0.005282,-0.017962,-2.69,-2.6816
110.443,-0.007755,0.005367,-0.011632,-4e-05,0.0027,-0.008972,-2.69,-2.6822
110.492,-0.00756,0.005364,-0.01134,-4.4e-05,0.00078,-0.010604,-2.69,-2.6824
110.543,-0.006922,0.005372,-0.010384,-4.7e-05,0.002544,-0.007886,-2.69,-2.6831
110.597,-0.00699,0.005406,-0.010485,-5e-05,-0.00027,-0.010806,-2.69,-2.683
110.643,-0.006641,0.00547,-0.009962,-5.4e-05,0.00139,-0.008626,-2.69,-2.6834
110.692,-0.004381,0.005488,-0.006571,-5.6e-05,0.009066,0.002439,-2.69,-2.6856
110.743,-0.002634,0.005478,-0.003952,-5.7e-05,0.006998,0.002989,-2.69,-2.6874
110.792,0.000912,0.005445,0.001368,-5.7e-05,0.014164,0.015475,-2.69,-2.6909
110.846,0.004593,0.005447,0.00689,-5.5e-05,0.014744,0.021579,-2.69,-2.6946
110.893,0.007317,0.005498,0.010976,-5.1e-05,0.010864,0.021789,-2.69,-2.6973
110.943,0.002552,0.005522,0.003827,-5e-05,-0.019156,-0.015378,-2.69,-2.6925
110.993,0.002438,0.005524,0.003657,-4.8e-05,-0.000453,0.003155,-2.69,-2.6924
111.041,0.002393,0.00551,0.003589,-4.7e-05,-0.000182,0.00336,-2.69,-2.6924
111.094,0.000969,0.005473,0.001453,-4.7e-05,-0.005657,-0.004251,-2.69,-2.691
111.144,-0.000343,0.005418,-0.000515,-4.7e-05,-0.005266,-0.005828,-2.69,-2.6897
111.191,-0.002072,0.005378,-0.003108,-4.8e-05,-0.006937,-0.010094,-2.69,-2.6879
111.247,-0.003689,0.005345,-0.005534,-5e-05,-0.006409,-0.011993,-2.69,-2.6863
111.291,-0.004119,0.005322,-0.006178,-5.2e-05,-0.00173,-0.00796,-2.69,-2.6859
111.345,-0.003293,0.005289,-0.00494,-5.3e-05,0.003265,-0.001728,-2.69,-2.6867
111.396,-0.002773,0.005247,-0.00416,-5.5e-05,0.002095,-0.002119,-2.69,-2.6872
111.442,-0.002098,0.00519,-0.003146,-5.6e-05,0.002706,-0.000497,-2.69,-2.6879
111.496,-0.001586,0.005124,-0.002379,-5.7e-05,0.002043,-0.000393,-2.69,-2.6884
111.543,-0.001998,0.005084,-0.002998,-5.8e-05,-0.001648,-0.004704,-2.69,-2.688
111.596,-0.003026,0.005088,-0.004539,-5.9e-05,-0.004094,-0.008692,-2.69,-2.687
111.645,-0.003881,0.005109,-0.005821,-6.1e-05,-0.003446,-0.009328,-2.69,-2.6861
111.693,-0.002759,0.005063,-0.004138,-6.3e-05,0.004476,0.000275,-2.69,-2.6872
111.743,2.4e-05,0.004964,3.6e-05,-6.3e-05,0.011141,0.011114,-2.69,-2.69
111.793,0.003096,0.004898,0.004644,-6.1e-05,0.012274,0.016857,-2.69,-2.6931
111.844,0.006033,0.004846,0.009049,-5.8e-05,0.011694,0.020685,-2.69,-2.696
111.897,0.008549,0.004819,0.012824,-5.4e-05,0.010102,0.022872,-2.69,-2.6985
111.942,0.009013,0.004805,0.01352,-4.9e-05,0.001865,0.015336,-2.69,-2.699
111.993,0.008182,0.004809,0.012272,-4.5e-05,-0.003317,0.00891,-2.69,-2.6982
112.044,0.00851,0.004853,0.012766,-4.1e-05,0.001316,0.014041,-2.69,-2.6985
112.092,0.008441,0.004935,0.012661,-3.7e-05,-0.000278,0.012346,-2.69,-2.6984
112.144,0.006354,0.004957,0.009531,-3.3e-05,-0.008363,0.001134,-2.69,-2.6963
112.193,0.003303,0.004947,0.004955,-3.2e-05,-0.01218,-0.007257,-2.69,-2.6933
112.242,-0.001592,0.004915,-0.002387,-3.3e-05,-0.019585,-0.022005,-2.69,-2.6884
112.292,-0.006663,0.004921,-0.009995,-3.6e-05,-0.020255,-0.030286,-2.69,-2.6833
112.344,-0.010095,0.004955,-0.015142,-4.1e-05,-0.013752,-0.028935,-2.69,-2.6799
112.395,-0.010903,0.00499,-0.016355,-4.6e-05,-0.003221,-0.019623,-2.69,-2.6791
112.442,-0.011806,0.005039,-0.01771,-5.2e-05,-0.003638,-0.021399,-2.69,-2.6782
112.495,-0.011986,0.005099,-0.017979,-5.8e-05,-0.000716,-0.018753,-2.69,-2.678
112.545,-0.012654,0.005177,-0.018982,-6.5e-05,-0.002681,-0.021727,-2.69,-2.6773
112.593,-0.012818,0.005279,-0.019227,-7.1e-05,-0.000652,-0.019949,-2.69,-2.6772
112.645,-0.012046,0.005395,-0.018068,-7.7e-05,0.003076,-0.01507,-2.69,-2.6779
112.697,-0.010527,0.005478,-0.015791,-8.2e-05,0.006092,-0.009781,-2.69,-2.6795
112.743,-0.007714,0.005515,-0.011572,-8.6e-05,0.011224,-0.000434,-2.69,-2.6823
112.795,-0.00496,0.005504,-0.00744,-8.9e-05,0.011054,0.003525,-2.69,-2.685
112.841,-0.00277,0.005448,-0.004155,-9e-05,0.008816,0.00457,-2.69,-2.6872
112.893,-2.5e-05,0.00535,-3.7e-05,-9e-05,0.010902,0.010775,-2.69,-2.69
112.946,0.003232,0.005292,0.004848,-8.8e-05,0.012996,0.017755,-2.69,-2.6932
112.992,0.006799,0.005283,0.010198,-8.5e-05,0.014301,0.024414,-2.69,-2.6968
113.045,0.010874,0.005357,0.016312,-8e-05,0.016383,0.032615,-2.69,-2.7009
113.093,0.010946,0.005461,0.01642,-7.4e-05,0.000287,0.016633,-2.69,-2.7009
113.141,0.013466,0.005555,0.020198,-6.7e-05,0.010131,0.030262,-2.69,-2.7035
113.195,0.012357,0.005611,0.018536,-6.1e-05,-0.004391,0.014084,-2.69,-2.7024
175.142,0.0,0.005539,0.0,0.0,0.0,0.0,0.6755,0.6755
175.193,0.0,0.005456,0.0,0.0,0.0,0.0,0.6755,0.6755
175.242,3e-06,0.005362,5e-06,0.0,1.3e-05,1.8e-05,0.6755,0.6755
175.294,1e-06,0.005248,2e-06,0.0,-8e-06,-6e-06,0.6755,0.6755
175.343,5e-06,0.005125,7e-06,0.0,1.4e-05,2.2e-05,0.6755,0.6755
175.393,7e-06,0.005009,1e-05,0.0,7e-06,1.8e-05,0.6755,0.6755
175.442,2e-06,0.004923,3e-06,0.0,-1.9e-05,-1.6e-05,0.6755,0.6755
175.494,-0.000228,0.004854,-0.000342,-0.0,-0.000916,-0.001257,0.6755,0.6758
175.542,-0.000611,0.004815,-0.000916,-0.0,-0.001539,-0.002455,0.6755,0.6761
175.593,-0.000569,0.004795,-0.000854,-1e-06,0.000165,-0.000689,0.6755,0.6761
175.643,-0.000125,0.004793,-0.000187,-1e-06,0.001778,0.00159,0.6755,0.6757
175.693,0.000147,0.004773,0.00022,-1e-06,0.001084,0.001304,0.6755,0.6754
175.743,0.000154,0.004711,0.000231,-1e-06,2.9e-05,0.000259,0.6755,0.6754
175.793,-0.000143,0.004603,-0.000215,-1e-06,-0.001191,-0.001407,0.6755,0.6757
175.846,-0.000221,0.004502,-0.000332,-1e-06,-0.000312,-0.000645,0.6755,0.6758
175.893,-0.000259,0.004429,-0.000388,-1e-06,-0.000149,-0.000539,0.6755,0.6758
175.943,-0.000235,0.004375,-0.000352,-1e-06,9.5e-05,-0.000258,0.6755,0.6758
175.993,-0.000386,0.004345,-0.000578,-1e-06,-0.000602,-0.001181,0.6755,0.6759
176.042,-0.000877,0.004343,-0.001316,-2e-06,-0.001972,-0.00329,0.6755,0.6764
176.091,-0.0012,0.004354,-0.001799,-2e-06,-0.001296,-0.003098,0.6755,0.6767
176.143,-0.001383,0.004358,-0.002075,-3e-06,-0.000729,-0.002807,0.6755,0.6769
176.193,-0.001283,0.004354,-0.001924,-4e-06,0.000401,-0.001527,0.6755,0.6768
176.247,-0.001262,0.004344,-0.001893,-4e-06,8.5e-05,-0.001812,0.6755,0.6768
176.292,-0.001545,0.004332,-0.002317,-5e-06,-0.001131,-0.003454,0.6755,0.6771
176.344,-0.001999,0.004318,-0.002999,-6e-06,-0.001809,-0.004814,0.6755,0.6775
176.391,-0.002247,0.004297,-0.00337,-7e-06,-0.001002,-0.004379,0.6755,0.6778
176.443,-0.002174,0.004284,-0.003261,-8e-06,0.00029,-0.002978,0.6755,0.6777
176.492,-0.001825,0.004278,-0.002738,-9e-06,0.001392,-0.001355,0.6755,0.6774
176.545,-0.001631,0.004275,-0.002447,-1e-05,0.000775,-0.001682,0.6755,0.6772
176.593,-0.001689,0.004287,-0.002534,-1.1e-05,-0.000232,-0.002777,0.6755,0.6772
176.643,-0.002049,0.004296,-0.003074,-1.2e-05,-0.001435,-0.00452,0.6755,0.6776
176.691,-0.002392,0.004278,-0.003588,-1.3e-05,-0.001382,-0.004983,0.6755,0.6779
176.741,-0.002317,0.004236,-0.003476,-1.4e-05,0.0003,-0.00319,0.6755,0.6779
176.792,-0.002393,0.00417,-0.00359,-1.5e-05,-0.000303,-0.003909,0.6755,0.6779
176.842,-0.003095,0.004105,-0.004642,-1.7e-05,-0.002812,-0.007471,0.6755,0.6786
176.894,-0.003201,0.004057,-0.004802,-1.9e-05,-0.000425,-0.005245,0.6755,0.6787
176.942,-0.003218,0.004037,-0.004827,-2e-05,-6.6e-05,-0.004913,0.6755,0.6788
176.993,-0.003174,0.004053,-0.004761,-2.2e-05,0.000175,-0.004607,0.6755,0.6787
177.043,-0.003877,0.004078,-0.005815,-2.4e-05,-0.002817,-0.008655,0.6755,0.6794
177.094,-0.003732,0.004087,-0.005598,-2.6e-05,0.000578,-0.005046,0.6755,0.6793
177.144,-0.003728,0.004082,-0.005591,-2.7e-05,1.7e-05,-0.005602,0.6755,0.6793
177.193,-0.003957,0.004063,-0.005936,-2.9e-05,-0.00092,-0.006885,0.6755,0.6795
177.245,-0.004358,0.004036,-0.006537,-3.2e-05,-0.001593,-0.008162,0.6755,0.6799
177.293,-0.004086,0.003992,-0.006128,-3.4e-05,0.001101,-0.005061,0.6755,0.6796
177.343,-0.003855,0.003953,-0.005783,-3.5e-05,0.000919,-0.004899,0.6755,0.6794
177.393,-0.003492,0.003913,-0.005238,-3.7e-05,0.00145,-0.003824,0.6755,0.679
177.444,-0.003137,0.003875,-0.004706,-3.9e-05,0.001411,-0.003334,0.6755,0.6787
177.494,-0.003085,0.003836,-0.004628,-4e-05,0.00021,-0.004458,0.6755,0.6786
177.544,-0.00306,0.0038,-0.004591,-4.2e-05,9.9e-05,-0.004534,0.6755,0.6786
177.593,-0.002534,0.003781,-0.003801,-4.3e-05,0.002116,-0.001728,0.6755,0.6781
177.642,-0.002247,0.003777,-0.003371,-4.4e-05,0.001153,-0.002262,0.6755,0.6778
177.693,-0.001251,0.003781,-0.001876,-4.5e-05,0.003976,0.002055,0.6755,0.6768
177.746,-0.001016,0.003745,-0.001524,-4.5e-05,0.000926,-0.000644,0.6755,0.6766
177.792,-0.000354,0.003675,-0.000531,-4.6e-05,0.002683,0.002106,0.6755,0.6759
177.845,-0.000615,0.003656,-0.000922,-4.6e-05,-0.001043,-0.002011,0.6755,0.6762
177.897,-2.9e-05,0.003632,-4.4e-05,-4.6e-05,0.002325,0.002235,0.6755,0.6756
177.943,0.000975,0.003618,0.001462,-4.5e-05,0.004045,0.005462,0.6755,0.6746
177.992,0.001207,0.00362,0.001811,-4.5e-05,0.000933,0.002699,0.6755,0.6743
178.043,0.001733,0.003634,0.0026,-4.4e-05,0.002093,0.004649,0.6755,0.6738
178.095,0.002524,0.003639,0.003787,-4.3e-05,0.00317,0.006914,0.6755,0.673
178.142,0.003493,0.003637,0.00524,-4.1e-05,0.003877,0.009076,0.6755,0.672
178.193,0.005026,0.003646,0.007539,-3.8e-05,0.006123,0.013623,0.6755,0.6705
178.243,0.006554,0.003678,0.009831,-3.5e-05,0.006101,0.015897,0.6755,0.669
178.293,0.007745,0.003728,0.011617,-3.1e-05,0.004785,0.016371,0.6755,0.6678
178.342,0.007563,0.003783,0.011345,-2.8e-05,-0.000726,0.010591,0.6755,0.668
178.392,0.008798,0.003855,0.013197,-2.3e-05,0.004942,0.018116,0.6755,0.6667
178.442,0.008518,0.00392,0.012778,-1.9e-05,-0.001123,0.011636,0.6755,0.667
178.492,0.007459,0.003964,0.011188,-1.5e-05,-0.00422,0.006953,0.6755,0.6681
178.542,0.005366,0.003979,0.008049,-1.2e-05,-0.008373,-0.000337,0.6755,0.6702
178.593,0.003169,0.003983,0.004753,-1.1e-05,-0.00877,-0.004028,0.6755,0.6724
178.643,0.00059,0.003989,0.000885,-1.1e-05,-0.010328,-0.009453,0.6755,0.6749
178.693,-0.001372,0.003972,-0.002057,-1.1e-05,-0.007848,-0.009917,0.6755,0.6769
178.743,-0.003619,0.003948,-0.005428,-1.3e-05,-0.008972,-0.014413,0.6755,0.6792
178.792,-0.005803,0.00392,-0.008705,-1.6e-05,-0.008789,-0.01751,0.6755,0.6813
178.843,-0.007841,0.003908,-0.011762,-2e-05,-0.008068,-0.01985,0.6755,0.6834
178.894,-0.007898,0.003906,-0.011847,-2.4e-05,-0.00023,-0.012101,0.6755,0.6834
178.943,-0.010014,0.003921,-0.015022,-2.9e-05,-0.008424,-0.023475,0.6755,0.6856
178.994,-0.009479,0.003931,-0.014218,-3.4e-05,0.002152,-0.012099,0.6755,0.685
