timestamp_sec,yaw_error_rad,mae_rad,p_term,i_term,d_term,output_omega_rad_s,target_yaw_rad,current_yaw_rad
160.067,-0.006039,0.006599,-0.009058,-4.6e-05,-0.017115,-0.026219,-3.0585,-3.0525
160.119,-0.004414,0.006613,-0.006621,-4.8e-05,0.006451,-0.000218,-3.0585,-3.0541
160.168,-0.003791,0.006592,-0.005687,-5e-05,0.0025,-0.003236,-3.0585,-3.0548
160.218,-0.00177,0.006519,-0.002656,-5.1e-05,0.008098,0.005391,-3.0585,-3.0568
160.266,0.000504,0.006397,0.000757,-5e-05,0.009142,0.009848,-3.0585,-3.059
160.319,0.002814,0.006268,0.004221,-4.9e-05,0.009121,0.013293,-3.0585,-3.0614
160.368,0.004691,0.006163,0.007036,-4.7e-05,0.007498,0.014488,-3.0585,-3.0632
160.417,0.007919,0.006102,0.011879,-4.3e-05,0.013077,0.024913,-3.0585,-3.0665
160.469,0.010413,0.006089,0.015619,-3.7e-05,0.009784,0.025366,-3.0585,-3.069
160.518,0.011949,0.006106,0.017923,-3.1e-05,0.006223,0.024115,-3.0585,-3.0705
160.566,0.010805,0.006122,0.016207,-2.6e-05,-0.004604,0.011577,-3.0585,-3.0693
160.618,0.009418,0.006146,0.014127,-2.1e-05,-0.005501,0.008604,-3.0585,-3.068
160.669,0.00801,0.006194,0.012015,-1.7e-05,-0.005682,0.006315,-3.0585,-3.0666
160.718,0.00722,0.00625,0.01083,-1.4e-05,-0.003142,0.007675,-3.0585,-3.0658
160.768,0.006625,0.006241,0.009938,-1e-05,-0.002389,0.007538,-3.0585,-3.0652
160.817,0.004828,0.0062,0.007242,-8e-06,-0.007156,7.7e-05,-3.0585,-3.0634
160.871,0.001223,0.006101,0.001834,-7e-06,-0.014447,-0.01262,-3.0585,-3.0598
160.919,-0.003499,0.005998,-0.005249,-9e-06,-0.01896,-0.024218,-3.0585,-3.055
160.969,-0.007343,0.005941,-0.011014,-1.3e-05,-0.015345,-0.026372,-3.0585,-3.0512
161.019,-0.008926,0.005914,-0.01339,-1.7e-05,-0.006298,-0.019705,-3.0585,-3.0496
161.068,-0.011018,0.005923,-0.016527,-2.3e-05,-0.008409,-0.024958,-3.0585,-3.0475
161.117,-0.013889,0.005981,-0.020834,-3e-05,-0.011507,-0.03237,-3.0585,-3.0447
161.169,-0.012803,0.00606,-0.019205,-3.6e-05,0.004319,-0.014922,-3.0585,-3.0457
161.217,-0.01158,0.00617,-0.017371,-4.2e-05,0.004927,-0.012486,-3.0585,-3.047
161.268,-0.009191,0.006235,-0.013786,-4.6e-05,0.009543,-0.004289,-3.0585,-3.0494
161.318,-0.006905,0.006265,-0.010357,-5e-05,0.009101,-0.001306,-3.0585,-3.0516
161.367,-0.002982,0.006244,-0.004473,-5.1e-05,0.015759,0.011234,-3.0585,-3.0556
161.417,0.001891,0.006215,0.002836,-5e-05,0.019505,0.022291,-3.0585,-3.0604
161.467,0.003287,0.006187,0.00493,-4.9e-05,0.005549,0.010431,-3.0585,-3.0618
161.517,0.006293,0.006186,0.009439,-4.6e-05,0.012109,0.021502,-3.0585,-3.0648
161.569,0.007976,0.00619,0.011965,-4.2e-05,0.006702,0.018625,-3.0585,-3.0665
161.617,0.009448,0.006206,0.014171,-3.7e-05,0.005899,0.020034,-3.0585,-3.068
161.668,0.009283,0.006236,0.013924,-3.2e-05,-0.000657,0.013235,-3.0585,-3.0678
161.719,0.009374,0.006304,0.014061,-2.8e-05,0.000369,0.014402,-3.0585,-3.0679
161.768,0.00883,0.006374,0.013245,-2.3e-05,-0.002184,0.011038,-3.0585,-3.0674
161.817,0.007961,0.0064,0.011942,-1.9e-05,-0.003454,0.008469,-3.0585,-3.0665
161.868,0.005416,0.00639,0.008124,-1.7e-05,-0.0101,-0.001993,-3.0585,-3.064
161.917,0.002245,0.006339,0.003367,-1.5e-05,-0.01283,-0.009478,-3.0585,-3.0608
161.966,-0.003147,0.006286,-0.00472,-1.7e-05,-0.021626,-0.026363,-3.0585,-3.0554
162.019,-0.007832,0.006282,-0.011748,-2.1e-05,-0.018577,-0.030346,-3.0585,-3.0507
162.069,-0.008621,0.006293,-0.012932,-2.5e-05,-0.003173,-0.01613,-3.0585,-3.0499
162.117,-0.010197,0.006347,-0.015295,-3e-05,-0.00631,-0.021635,-3.0585,-3.0483
162.169,-0.011548,0.006435,-0.017322,-3.6e-05,-0.005393,-0.022751,-3.0585,-3.047
162.218,-0.012351,0.006542,-0.018527,-4.2e-05,-0.003231,-0.0218,-3.0585,-3.0462
162.267,-0.010467,0.006605,-0.015701,-4.7e-05,0.007524,-0.008224,-3.0585,-3.0481
162.319,-0.006238,0.006616,-0.009356,-5.1e-05,0.016784,0.007377,-3.0585,-3.0523
162.367,-0.003311,0.006607,-0.004967,-5.2e-05,0.011764,0.006744,-3.0585,-3.0552
162.417,0.000709,0.006561,0.001063,-5.2e-05,0.016123,0.017134,-3.0585,-3.0593
162.47,0.004977,0.006549,0.007466,-4.9e-05,0.016951,0.024368,-3.0585,-3.0635
162.517,0.005398,0.00652,0.008097,-4.7e-05,0.001693,0.009743,-3.0585,-3.0639
162.567,0.006438,0.006509,0.009657,-4.4e-05,0.004164,0.013778,-3.0585,-3.065
162.619,0.00745,0.006515,0.011175,-4e-05,0.004019,0.015155,-3.0585,-3.066
162.667,0.009115,0.006566,0.013673,-3.5e-05,0.006708,0.020345,-3.0585,-3.0677
162.717,0.009902,0.006636,0.014853,-3e-05,0.003146,0.017969,-3.0585,-3.0684
162.77,0.009319,0.006719,0.013978,-2.6e-05,-0.002318,0.011634,-3.0585,-3.0679
162.817,0.006928,0.006771,0.010391,-2.2e-05,-0.009628,0.000741,-3.0585,-3.0655
162.867,0.004282,0.006769,0.006424,-2e-05,-0.010559,-0.004155,-3.0585,-3.0628
162.918,0.001903,0.006719,0.002854,-1.9e-05,-0.009547,-0.006712,-3.0585,-3.0604
162.968,0.000329,0.00664,0.000493,-1.9e-05,-0.006261,-0.005787,-3.0585,-3.0589
163.018,-0.003563,0.006577,-0.005344,-2.1e-05,-0.015628,-0.020993,-3.0585,-3.055
163.07,-0.005346,0.006523,-0.008019,-2.3e-05,-0.007108,-0.01515,-3.0585,-3.0532
163.12,-0.008384,0.006493,-0.012576,-2.8e-05,-0.012069,-0.024673,-3.0585,-3.0502
163.166,-0.009094,0.0065,-0.013641,-3.2e-05,-0.002879,-0.016552,-3.0585,-3.0494
163.217,-0.0111,0.006553,-0.016651,-3.8e-05,-0.007896,-0.024585,-3.0585,-3.0474
163.267,-0.010448,0.006611,-0.015673,-4.3e-05,0.002638,-0.013078,-3.0585,-3.0481
163.319,-0.009407,0.006678,-0.01411,-4.8e-05,0.004169,-0.009989,-3.0585,-3.0491
163.369,-0.006934,0.006732,-0.010401,-5.1e-05,0.009917,-0.000535,-3.0585,-3.0516
163.418,-0.005948,0.006787,-0.008922,-5.4e-05,0.003915,-0.005061,-3.0585,-3.0526
163.468,-0.003648,0.006802,-0.005473,-5.6e-05,0.009165,0.003637,-3.0585,-3.0549
163.52,-0.002109,0.006788,-0.003163,-5.7e-05,0.006177,0.002957,-3.0585,-3.0564
163.567,-0.000144,0.006733,-0.000215,-5.7e-05,0.007913,0.007641,-3.0585,-3.0584
163.618,0.001431,0.006699,0.002146,-5.6e-05,0.006262,0.008352,-3.0585,-3.06
163.667,0.00451,0.006724,0.006765,-5.4e-05,0.012345,0.019055,-3.0585,-3.0631
163.717,0.007066,0.006793,0.010599,-5e-05,0.010246,0.020794,-3.0585,-3.0656
163.766,0.008936,0.006868,0.013404,-4.6e-05,0.007521,0.020879,-3.0585,-3.0675
163.82,0.008476,0.006927,0.012713,-4.2e-05,-0.001821,0.010851,-3.0585,-3.067
163.867,0.006092,0.006939,0.009139,-3.9e-05,-0.009593,-0.000493,-3.0585,-3.0646
163.918,0.004775,0.006915,0.007162,-3.6e-05,-0.005231,0.001895,-3.0585,-3.0633
163.969,0.003975,0.006848,0.005962,-3.4e-05,-0.003193,0.002735,-3.0585,-3.0625
164.017,0.002658,0.006749,0.003987,-3.3e-05,-0.005333,-0.001379,-3.0585,-3.0612
164.067,-0.000522,0.006642,-0.000782,-3.3e-05,-0.01272,-0.013536,-3.0585,-3.058
164.119,-0.004502,0.006585,-0.006753,-3.6e-05,-0.01583,-0.022618,-3.0585,-3.054
